textOriginal,comment_url,authorDisplayName,title,videoId,video_name,description,publishedAt,likeCount,id,parentId,pubs,channelId,match_term,viewCount,vidLikeCount,likeToViewRatio
Netanyahu u said israel is the land where abraham isaac prayed so u r honoring this land with blood of innocent children..no one there to ask u this..coz these r ur type of inhumane surrounding u,https://www.youtube.com/watch?v=RUUqUNYFcmo&lc=UgwKcOx2nTIqvw7z3Id4AaABAg,@farhattahir7157,CNN,RUUqUNYFcmo,‘Iran’s useful idiots’: Netanyahu calls out protesters during speech to Congress,"During a speech before Congress, Israeli Prime Minister Benjamin Netanyahu called anti-war protesters “Iran’s useful idiots,” and vowed to bring back the hostages seized by Hamas during the October 7 attack on Israel. CNN reporters react to his speech.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc


#CNN  #News",2024-07-25T09:37:24Z,0,UgwKcOx2nTIqvw7z3Id4AaABAg,NA,2024-07-24T20:39:16Z,UCupvZG-5ko_eiXAupbDfxWw,inhumane,63125,884,1.4003%
"It is unfortunate that a terrorist appears in the Congress building and speaks with all insolence and lies, and no one can stop him. The provocative thing is the audience’s applause for him. We are now living in the worst time period in history.",https://www.youtube.com/watch?v=RUUqUNYFcmo&lc=Ugx7eSDcvz_qfmWk6Ul4AaABAg,@MKLT107,CNN,RUUqUNYFcmo,‘Iran’s useful idiots’: Netanyahu calls out protesters during speech to Congress,"During a speech before Congress, Israeli Prime Minister Benjamin Netanyahu called anti-war protesters “Iran’s useful idiots,” and vowed to bring back the hostages seized by Hamas during the October 7 attack on Israel. CNN reporters react to his speech.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc


#CNN  #News",2024-07-24T23:55:39Z,1,Ugx7eSDcvz_qfmWk6Ul4AaABAg,NA,2024-07-24T20:39:16Z,UCupvZG-5ko_eiXAupbDfxWw,unfortunate,63125,884,1.4003%
"You cannot justify the genocide you are carrying out by saying that the same thing happened to the Jewish people; you must take responsibility for your inhumane, slaughtering madness. you are a war criminal, you need to see the Hague.",https://www.youtube.com/watch?v=RUUqUNYFcmo&lc=UgwfMoZ6wfOdZXjzBel4AaABAg,@dontthat,CNN,RUUqUNYFcmo,‘Iran’s useful idiots’: Netanyahu calls out protesters during speech to Congress,"During a speech before Congress, Israeli Prime Minister Benjamin Netanyahu called anti-war protesters “Iran’s useful idiots,” and vowed to bring back the hostages seized by Hamas during the October 7 attack on Israel. CNN reporters react to his speech.

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc


#CNN  #News",2024-07-24T20:58:27Z,1,UgwfMoZ6wfOdZXjzBel4AaABAg,NA,2024-07-24T20:39:16Z,UCupvZG-5ko_eiXAupbDfxWw,inhumane,63125,884,1.4003%
"Breakdown of the institution, unproven accusations, manipulation and extremism. In addition to lying, lying, with a dictatorial and inhumane vision, manipulation and creating a character that doesn't exist... This is Trump, spoiled and greedy. He tried to carry out several coups, he hates the less well-off class and hates violence, he just wants POWER. The supposed inflation is all over the world, and Trump distorts and attributes it to Biden. Where did this sociopath come from!!! Americans must review their values, whether they want democracy or not.

￼",https://www.youtube.com/watch?v=QnE0ymX3Q-I&lc=UgxpnTSsS84Yfxbya254AaABAg,@engenhariaDvo,CNN,QnE0ymX3Q-I,CNN Poll: Harris improves on Biden’s performance against Trump,"The likely 2024 presidential election campaign between Vice President Kamala Harris and former President Donald Trump begins with no clear leader, according to a new CNN poll conducted by SSRS after President Joe Biden ended his bid for reelection. CNN political director David Chalian has the details.  #CNN #News

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-25T08:41:26Z,0,UgxpnTSsS84Yfxbya254AaABAg,NA,2024-07-24T16:45:21Z,UCupvZG-5ko_eiXAupbDfxWw,inhumane,657873,6867,1.0438%
"Biden looked like he had been waterboarded  his eyes had fear in them, his speech was written by someone else. He looked like a miserable coward going to the gallows.",https://www.youtube.com/watch?v=QnE0ymX3Q-I&lc=UgyqMOt1b8IGmvTHaal4AaABAg,@kennance115,CNN,QnE0ymX3Q-I,CNN Poll: Harris improves on Biden’s performance against Trump,"The likely 2024 presidential election campaign between Vice President Kamala Harris and former President Donald Trump begins with no clear leader, according to a new CNN poll conducted by SSRS after President Joe Biden ended his bid for reelection. CNN political director David Chalian has the details.  #CNN #News

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-25T00:53:31Z,0,UgyqMOt1b8IGmvTHaal4AaABAg,NA,2024-07-24T16:45:21Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,657873,6867,1.0438%
"The Democrats, including  their voters, have obviously turned total commyrat. This all looks like some team of  soviet kgb agents flew in from 1981 and took over what used to be a great party. Very unfortunate",https://www.youtube.com/watch?v=QnE0ymX3Q-I&lc=UgypJdZtiMrmIRBh9l94AaABAg,@sidewards357,CNN,QnE0ymX3Q-I,CNN Poll: Harris improves on Biden’s performance against Trump,"The likely 2024 presidential election campaign between Vice President Kamala Harris and former President Donald Trump begins with no clear leader, according to a new CNN poll conducted by SSRS after President Joe Biden ended his bid for reelection. CNN political director David Chalian has the details.  #CNN #News

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-24T17:04:27Z,1,UgypJdZtiMrmIRBh9l94AaABAg,NA,2024-07-24T16:45:21Z,UCupvZG-5ko_eiXAupbDfxWw,unfortunate,657873,6867,1.0438%
"It is unfortunate that a terrorist appears in the Congress building and speaks with all insolence and lies, and no one can stop him. The provocative thing is the audience’s applause for him. We are now living in the worst time period in history.",https://www.youtube.com/watch?v=T_0cXkyvTBg&lc=UgwtUGJx9x6mwi20ooh4AaABAg,@MKLT107,CNN,T_0cXkyvTBg,Bernie Sanders rips Netanyahu ahead of high-stakes speech to Congress,"Israeli Prime Minister Benjamin Netanyahu will deliver a high-stakes speech on Capitol Hill today before a joint meeting of Congress. Dozens of Democratic lawmakers are planning to skip the speech as the party remains divided over his handling of the war. CNN Congressional Correspondent Lauren Fox has more.  #CNN #News

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-24T23:57:25Z,5,UgwtUGJx9x6mwi20ooh4AaABAg,NA,2024-07-24T14:39:18Z,UCupvZG-5ko_eiXAupbDfxWw,unfortunate,120308,1956,1.6258%
Super Karens are happy till they lose. Democrat Karen will parade out celebrities. Pull out labels and other toxic cards. Democrats are miserable 90% of the time unless they hurt someone. Resist hate.,https://www.youtube.com/watch?v=7qzMfUWNyzo&lc=UgxO9gGe4iOkfTYMjzV4AaABAg,@myohmy7368,CNN,7qzMfUWNyzo,‘They are panicked’: SE Cupp on Republican reaction to Harris’ emergence,"CNN political commentators SE Cupp and Errol Louis discuss the changing landscape of the 2024 race after President Joe Biden’s endorsement of Kamala Harris.  #CNN #News

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-24T20:42:25Z,0,UgxO9gGe4iOkfTYMjzV4AaABAg,NA,2024-07-24T13:58:16Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,496288,4794,0.9659%
"Whatever happened to reporting the truth ? Do they really think we believe everything  that is said? Not everyone is a followerer? Some of us actually think for ourselves. All you have to do is compare how your life was back when Trump was President and look at how things are now. Thse past 4 years has seemed like a horrible nightmare. The fact that an assassination  attempt on Trump should be an eye opener . The democrats have tried everything now to stop Trump  because they don't wont America safe again . They don't care about the safety of our young children or mothers being raped n murdered by eligal immigrants. They don't care about the small business owners who get robbed by 15 plus people at one time. They don't care about the minds of our children being warped by teaching them about transderism . They don't care about giving them filth to read at the age of 9 which is approved by school boards. They don't care that seniors are are losing their benefits because of making 15.00 more than they are allowed to make. They don't care that they took prayer out of school and now there is an abundance of under age killers . These kids deserved to have a better life enriched . Our kids need God's word instilled in them. The democrats don't care about the violence the teachers face or the teachers that have harmed our kids physically and mentally. They don't care about the people struggling to have a good life with what the American dream use to be: a spouse, kids, dog or cat , home .... its all we can do to provide the basics  , food clothing and shelter with help off snap. Let's not forget about our policeman and military. The border crisis has mas resulting in so much death and crimes.. policeman are retiring or quiting at record levels. No one seems to notice that. Our servicemen can't even get acknowledged  when they die but the govmt tries to lie to us that everyone and everything is hunker dorey. America was founded on freedom and religion . What happened that the people got so suppressed  and hateful?  Oh yeah! God was left out. You may not agree on Trumps policy on abortion but is it worth your life being more miserable for the next 4 yrs to vote demacrat or the safety of your little girls or teenage boys lives? Or even your medical and social security be given away to illegal immigrants?





Illegal immigrants and gang members. They don't care about the small business owners who get robbed by 15 plus people at one time. They don't care about where our freedom fist came from. God! They don't care about",https://www.youtube.com/watch?v=7qzMfUWNyzo&lc=UgxZ0bs1mc5yf9hqNTx4AaABAg,@debragordon6304,CNN,7qzMfUWNyzo,‘They are panicked’: SE Cupp on Republican reaction to Harris’ emergence,"CNN political commentators SE Cupp and Errol Louis discuss the changing landscape of the 2024 race after President Joe Biden’s endorsement of Kamala Harris.  #CNN #News

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-24T14:48:11Z,1,UgxZ0bs1mc5yf9hqNTx4AaABAg,NA,2024-07-24T13:58:16Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,496288,4794,0.9659%
"Remember, Kamala as vice president basically carries out the president's agendas. Biden (possibly due to age) was not as focused on the border and by his nature seemed to be more permissive. Kamala was in prosecution, law enforcement. I'm sure as chief executive she will be more heavy handed with respect to breach of the border, and we can trust on her motives. Contrast that with Trump it involved an inhumane approach and exploitation of public projects for personal gain, he's a business man at the end of the day.",https://www.youtube.com/watch?v=7qzMfUWNyzo&lc=Ugz_JxNS8DU1fRauTkt4AaABAg,@martinzelaya2927,CNN,7qzMfUWNyzo,‘They are panicked’: SE Cupp on Republican reaction to Harris’ emergence,"CNN political commentators SE Cupp and Errol Louis discuss the changing landscape of the 2024 race after President Joe Biden’s endorsement of Kamala Harris.  #CNN #News

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-24T14:20:23Z,0,Ugz_JxNS8DU1fRauTkt4AaABAg,NA,2024-07-24T13:58:16Z,UCupvZG-5ko_eiXAupbDfxWw,inhumane,496288,4794,0.9659%
"Typical  Trump.  Crying in his soup,  again. Has there ever been a more negative, miserable person in the world???",https://www.youtube.com/watch?v=7mjCuJcl4Eg&lc=UgxGiGyQ8g7Qq5b89Z94AaABAg,@frankdegennaro6710,CNN,7mjCuJcl4Eg,Why Trump’s FEC complaint against Harris is a ‘long shot’ according to Honig,"CNN legal analyst Elie Honig breaks down the Trump campaign’s complaint about Vice President Kamala Harris’ access to campaign funds. CNN senior political commentator David Axelrod, former US Representative (R-NY) Lee Zeldin, former communication director for VP Harris Ashley Etienne, and ESPN Podcast host Bomani Jones join CNN’s Abby Phillip to discuss. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! 

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-24T20:43:03Z,2,UgxGiGyQ8g7Qq5b89Z94AaABAg,NA,2024-07-24T10:30:03Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,335125,3410,1.0175%
Vance is miserable. I dare him say that to childless men.,https://www.youtube.com/watch?v=ari6mvykp_c&lc=UgynI8cIA4jz5sfYZFl4AaABAg,@jennyl.2689,CNN,ari6mvykp_c,Hear Buttigieg’s response to Vance’s criticism of childless Democrats,"Former presidential candidate Pete Buttigieg who was speaking to CNN in his personal capacity, responded to past comments from JD Vance about people who don’t have children working in the government in an interview with CNN’s Kaitlan Collins. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! 

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-25T16:49:38Z,0,UgynI8cIA4jz5sfYZFl4AaABAg,NA,2024-07-24T10:00:06Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1263465,25272,2.0002%
"As far as I know, nobody blames divorced politicians for giving a hard time to their kids either because people have an understanding that unfortunate things like divorce may happen. Why am I bringing this up? Many Republicans like MTG, Trump, Boebert, etc. have divorced with multiple children. Evidently, that is not what God intended to happen either. Harris has stepchildren. It is insulting to ignore the fact she probably participated in and contributed to raising those children so stepparents are not parents? Many Republicans are divorced. How is that acceptable by these standards? This individual wants to be the vice president with this very rigid mentality of no lifestyle is acceptable unless he approves of it? That means he will only represent some people but not all people. Why is he so bitter and radical? Btw, it is easy for a guy to have many children but a woman hardly ever achieves a high-level promotion if she has children because she is a caretaker in the first place for years when men have the opportunity to work without interruptions, which ultimately gets held against her at work. I don't know why Harris did not have children. That is only her business but if she had had children, no matter how hard she has worked, she would probably be in a lower-level position now. We could talk about all those unfair things that male politicians don't talk about. I do not want to have a VP who doesn't have the empathy to understand basic things about other people's life situations.",https://www.youtube.com/watch?v=ari6mvykp_c&lc=Ugwy_sFoHjNzMdoe-Nt4AaABAg,@Zsuzsi-eu3pd,CNN,ari6mvykp_c,Hear Buttigieg’s response to Vance’s criticism of childless Democrats,"Former presidential candidate Pete Buttigieg who was speaking to CNN in his personal capacity, responded to past comments from JD Vance about people who don’t have children working in the government in an interview with CNN’s Kaitlan Collins. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! 

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-25T16:06:27Z,0,Ugwy_sFoHjNzMdoe-Nt4AaABAg,NA,2024-07-24T10:00:06Z,UCupvZG-5ko_eiXAupbDfxWw,unfortunate,1263465,25272,2.0002%
Just like everyone JD can have his own opinion as well. There is no need to be flamed up ... and it is true there are many who keep chasing a career but at some point in life they realize they should have made a family but guess it is too late now. I have seen many in my life in this position and they are miserable and depressed. So take this as an advice for better. Nothing against people who dont want to and are happy without kids. Everyone relax and access their own situation plz. If JD was running as Joe Biden mate I am sure this wouldn't be in the news this much.,https://www.youtube.com/watch?v=ari6mvykp_c&lc=UgzMIhqPt9v8ChEIO-R4AaABAg,@writehaseeb,CNN,ari6mvykp_c,Hear Buttigieg’s response to Vance’s criticism of childless Democrats,"Former presidential candidate Pete Buttigieg who was speaking to CNN in his personal capacity, responded to past comments from JD Vance about people who don’t have children working in the government in an interview with CNN’s Kaitlan Collins. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! 

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-25T15:44:06Z,0,UgzMIhqPt9v8ChEIO-R4AaABAg,NA,2024-07-24T10:00:06Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1263465,25272,2.0002%
Saying you are a miserable cat lady without saying you are a miserable cat lady.,https://www.youtube.com/watch?v=ari6mvykp_c&lc=UgzRdyi_5HwdMEHhaq94AaABAg,@kek3908,CNN,ari6mvykp_c,Hear Buttigieg’s response to Vance’s criticism of childless Democrats,"Former presidential candidate Pete Buttigieg who was speaking to CNN in his personal capacity, responded to past comments from JD Vance about people who don’t have children working in the government in an interview with CNN’s Kaitlan Collins. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! 

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-25T13:35:00Z,0,UgzRdyi_5HwdMEHhaq94AaABAg,NA,2024-07-24T10:00:06Z,UCupvZG-5ko_eiXAupbDfxWw,"c(""miserable"", ""miserable"")",1263465,25272,2.0002%
"Pete’s  delusional. Everything the democrat politicians and media have said over the last 4 years about Biden, the border, Harris etc have been lies and it’s still going on. Pete’s own record is a miserable one.",https://www.youtube.com/watch?v=ari6mvykp_c&lc=UgzKtHy7V3PnBBsq1M14AaABAg,@atmos4197,CNN,ari6mvykp_c,Hear Buttigieg’s response to Vance’s criticism of childless Democrats,"Former presidential candidate Pete Buttigieg who was speaking to CNN in his personal capacity, responded to past comments from JD Vance about people who don’t have children working in the government in an interview with CNN’s Kaitlan Collins. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! 

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-24T17:47:24Z,0,UgzKtHy7V3PnBBsq1M14AaABAg,NA,2024-07-24T10:00:06Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1263465,25272,2.0002%
"Getting pregnant then getting an abortion smh. If you had that happen to you then that’s unfortunate, unfair and criminal BEHAVIOR BUT, Wouldn’t that make you want to be the best parent you could be for, the children you participated in creating?",https://www.youtube.com/watch?v=ari6mvykp_c&lc=Ugyaxq8V99S-XD4uWfN4AaABAg.A6H_K3RJAKNA6Hmwgmppdn,@Caldwell4947,CNN,ari6mvykp_c,Hear Buttigieg’s response to Vance’s criticism of childless Democrats,"Former presidential candidate Pete Buttigieg who was speaking to CNN in his personal capacity, responded to past comments from JD Vance about people who don’t have children working in the government in an interview with CNN’s Kaitlan Collins. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! 

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-24T19:18:58Z,0,Ugyaxq8V99S-XD4uWfN4AaABAg.A6H_K3RJAKNA6Hmwgmppdn,Ugyaxq8V99S-XD4uWfN4AaABAg,2024-07-24T10:00:06Z,UCupvZG-5ko_eiXAupbDfxWw,unfortunate,1263465,25272,2.0002%
Vance is awesome person. Happy. Joyous. So cool to listen to a non miserable grey boring communist talk.,https://www.youtube.com/watch?v=ari6mvykp_c&lc=Ugxm2Ci_XhmGCcCIJiB4AaABAg,@freddysteady1547,CNN,ari6mvykp_c,Hear Buttigieg’s response to Vance’s criticism of childless Democrats,"Former presidential candidate Pete Buttigieg who was speaking to CNN in his personal capacity, responded to past comments from JD Vance about people who don’t have children working in the government in an interview with CNN’s Kaitlan Collins. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! 

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-24T16:29:39Z,0,Ugxm2Ci_XhmGCcCIJiB4AaABAg,NA,2024-07-24T10:00:06Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1263465,25272,2.0002%
It has always struck me that the people who make the child free thing an issue are those people who are most miserable as parents.,https://www.youtube.com/watch?v=ari6mvykp_c&lc=Ugy1Jv_gdd0rYsOKLQp4AaABAg,@InvisibleWarrior279,CNN,ari6mvykp_c,Hear Buttigieg’s response to Vance’s criticism of childless Democrats,"Former presidential candidate Pete Buttigieg who was speaking to CNN in his personal capacity, responded to past comments from JD Vance about people who don’t have children working in the government in an interview with CNN’s Kaitlan Collins. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! 

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-24T15:38:43Z,150,Ugy1Jv_gdd0rYsOKLQp4AaABAg,NA,2024-07-24T10:00:06Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1263465,25272,2.0002%
"The most miserable parents are the ones who never let their children take a breath, and Kamala Harris is all for that. A childless barren woman going on a child offering tour like she's doing is just sick. They are inundating us with ads and all this woman is talking about is that. I guess that's all black people care about We should just have Margaret Sanger up here preaching at our churches. Take them out like weeds she would say, just like Kamala Harris.",https://www.youtube.com/watch?v=ari6mvykp_c&lc=Ugy1Jv_gdd0rYsOKLQp4AaABAg.A6HOjcHPsVIA6HWW2g-n56,@jermaineross6101,CNN,ari6mvykp_c,Hear Buttigieg’s response to Vance’s criticism of childless Democrats,"Former presidential candidate Pete Buttigieg who was speaking to CNN in his personal capacity, responded to past comments from JD Vance about people who don’t have children working in the government in an interview with CNN’s Kaitlan Collins. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! 

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-24T16:46:38Z,0,Ugy1Jv_gdd0rYsOKLQp4AaABAg.A6HOjcHPsVIA6HWW2g-n56,Ugy1Jv_gdd0rYsOKLQp4AaABAg,2024-07-24T10:00:06Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1263465,25272,2.0002%
"Sorry your life has been miserable, but most people, believe it or not, want to become parents and are excellent at it.  Part of life is to become a parent and take on that responsibility of raising the next generation.",https://www.youtube.com/watch?v=ari6mvykp_c&lc=UgxpTT1vUdlAtVrkbD14AaABAg.A6HN_6VKUE_A6HZQZN5avl,@yakemon,CNN,ari6mvykp_c,Hear Buttigieg’s response to Vance’s criticism of childless Democrats,"Former presidential candidate Pete Buttigieg who was speaking to CNN in his personal capacity, responded to past comments from JD Vance about people who don’t have children working in the government in an interview with CNN’s Kaitlan Collins. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! 

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-24T17:12:06Z,0,UgxpTT1vUdlAtVrkbD14AaABAg.A6HN_6VKUE_A6HZQZN5avl,UgxpTT1vUdlAtVrkbD14AaABAg,2024-07-24T10:00:06Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1263465,25272,2.0002%
"What's unfortunate was that she did not  prioritize the well being of her children enough that she traveled the road of substance abuse, addiction and her children were raised by their grandparents. Today, she has recovered from the substance abuse that...for years...consumed her entire family's existance.",https://www.youtube.com/watch?v=ari6mvykp_c&lc=UgzfWgBgctZqrJrvsHV4AaABAg.A6H6mRJh6buA6HLRipA27B,@debo398,CNN,ari6mvykp_c,Hear Buttigieg’s response to Vance’s criticism of childless Democrats,"Former presidential candidate Pete Buttigieg who was speaking to CNN in his personal capacity, responded to past comments from JD Vance about people who don’t have children working in the government in an interview with CNN’s Kaitlan Collins. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! 

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-24T15:09:55Z,0,UgzfWgBgctZqrJrvsHV4AaABAg.A6H6mRJh6buA6HLRipA27B,UgzfWgBgctZqrJrvsHV4AaABAg,2024-07-24T10:00:06Z,UCupvZG-5ko_eiXAupbDfxWw,unfortunate,1263465,25272,2.0002%
"Vance, a convert to Catholicism in 2019, calls childless women """"miserable cat ladies."""" Here are a few childless Catholic women: Mother Teresa, St. Therese of Lisieux, St. Teresa of Avila, St. Joan of Arc, St. Catherine of Siena, St. Catherine of Genoa, St. Rose of Lima, St. Clare of Assisi, St. Bernadette, St. Maria Goretti, St. Philomena, St. Margaret Mary Alacoque, St. Gertrude Stein. I don't know if any of them were cat ladies or just Catholic ladies.",https://www.youtube.com/watch?v=ari6mvykp_c&lc=UgxaFBi-6XahwqFz-V94AaABAg,@HurtTurtlesTreehouse,CNN,ari6mvykp_c,Hear Buttigieg’s response to Vance’s criticism of childless Democrats,"Former presidential candidate Pete Buttigieg who was speaking to CNN in his personal capacity, responded to past comments from JD Vance about people who don’t have children working in the government in an interview with CNN’s Kaitlan Collins. #CNN #news 

Want to stay up to date on the day’s top stories? Sign up for CNN’s 5 Things newsletter, and we’ll give you the 5 biggest stories you need to know, videos people are watching, and more! 

Sign up here: https://www.cnn.com/newsletters/5-things?source=nl-acq_social_youtubedesc&utm_source=nl-acq_social_youtubedesc",2024-07-24T10:20:16Z,93,UgxaFBi-6XahwqFz-V94AaABAg,NA,2024-07-24T10:00:06Z,UCupvZG-5ko_eiXAupbDfxWw,miserable,1263465,25272,2.0002%
